entity,category,node_type,pagerank,degree,country
COLONIAL CAPITAL GROUP LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COLORADO OVERSEAS S.A,Pandora Papers,[Entity],0.532500028610229,0,NULL
COLORADO SPRINGS VENTURES LTD,Pandora Papers,[Entity],0.291666656732559,0,NULL
COLOSSEO FOUNDATION,Pandora Papers,[Entity],0.405000001192093,0,NULL
COLQUITT INTERNATIONAL S.A,Pandora Papers,[Entity],0.303000003099442,0,NULL
COLSTEAD CORPORATION,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COLSTEN FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLTEC HOLDINGS GROUP LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COLTON FINANCE LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COLTON OVERSEAS S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLUMBIA TRADING INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLUMBUS INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Columbus Marine Ventures Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Columna Marti Pico,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLWOOD FINANCE LIMITED,Pandora Papers,[Entity],0.341250002384186,0,NULL
COLWYN VENTURES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLYFORD HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COMAN GROUP LTD.,Pandora Papers,[Entity],0.787500023841858,0,British Virgin Islands
"COMATRANS, S.A",Pandora Papers,[Officer],0.150000005960464,1,NULL
"COMATRANS, S.A.",Pandora Papers,[Intermediary],0.150000005960464,8,NULL
COMBERTON HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Comdell Finance Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COMENOR HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COMERCIAL ANTILLANA S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Comercial San Antonio S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COMET JET S.A,Pandora Papers,[Entity],0.285468757152557,0,NULL
COMFORT ENTERPRISES LTD.,Pandora Papers,[Entity],0.915000021457672,0,British Virgin Islands
Commedeau Limited,Pandora Papers,[Entity],0.278618425130844,0,NULL
COMMERCIAL COMMON AGENCIES INC,Pandora Papers,[Entity],0.341250002384186,0,NULL
COMMERCIAL MANAGEMENT OVERSEAS LTD.,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
COMMON GOAL INDUSTRY INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COMMUNICATION STRATEGIES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COMPAGNIE DU BONOBO LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"COMPAGNIE DU SOLEIL, S.A",Pandora Papers,[Entity],0.289090901613235,0,NULL
COMPAÑIA CENTROAMERICANA DE COMERCIO Y NAVEGACION LIMITADA S.A,Pandora Papers,[Entity],0.281484365463257,0,NULL
"COMPAÑIA DE TRANSPORTES LATINOAMERICANA, S.A.",Pandora Papers,[Intermediary],0.150000005960464,1,NULL
COMPAÑIA EBRO S.A,Pandora Papers,[Entity],0.281484365463257,0,NULL
"COMPAÑIA INTERNCONTINENTAL DE VALORES, S.A",Pandora Papers,[Entity],0.405000001192093,0,NULL
COMPAÑIA OMEGA-ALFA VENTURES S.A,Pandora Papers,[Entity],0.405000001192093,0,NULL
COMPAÑIA SALAMANCA S.A,Pandora Papers,[Entity],0.281484365463257,0,NULL
COMPANY INTERNATIONALE BUSINESS S.A,Pandora Papers,[Entity],0.277782082557678,0,NULL
COMPASS COLLEGE S.A,Pandora Papers,[Entity],0.405000001192093,0,NULL
COMPTON EQUITY LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COMPUNET INCORPORATION LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COMTE & FONT SERVICIOS  S.A.,Pandora Papers,[Intermediary],0.150000005960464,5,NULL
"CONATEL, S.A",Pandora Papers,[Entity],0.341250002384186,0,NULL
CONBART HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONBERRY INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"CONCENTRADOS ALMOSI, S.A",Pandora Papers,[Entity],0.341250002384186,0,NULL
CONCEPCIÓN COMAS FONT,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONCEPCION GONZALEZ GONZALEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONCEPCION PALACIOS DE SCHARGEL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONCEPT & MARKETING INTERNATIONAL LTD,Pandora Papers,[Entity],0.285468757152557,0,NULL
CONCEPT DESIGN & COMMUNICATION LIMITED,Pandora Papers,[Entity],0.532782077789307,0,NULL
Concept Pcb Designs Limited,Pandora Papers,[Entity],0.277782082557678,0,NULL
CONCERT CAPITAL LIMITED,Pandora Papers,[Entity],0.660000026226044,0,British Virgin Islands
CONDAL CORPORATION,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CONEWOOD INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Conex Oil & Gas Holdings Ltd,Pandora Papers,[Entity],0.277782082557678,0,NULL
CONHILL INVESTMENTS S.A,Pandora Papers,[Entity],0.278220325708389,0,NULL
CONNAX TRADING LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONNECTING FINANCE LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Connection 25 Inc.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONNER HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Connubyal Investment Company Ltd.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CONO SUR GROWTH INC,Pandora Papers,[Entity],0.405000001192093,0,NULL
CONOMA INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONORFIELD INVESTMENTS S.A,Pandora Papers,[Entity],0.281041651964188,0,NULL
CONQUEREL ENTERPRISES LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CONQUEST ENTERPRISES LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONQUI CORP,Pandora Papers,[Entity],0.319999992847443,0,NULL
CONRAD FAHRENKRUG GARRIDO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONRAD HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONRADO ALBERTO CANEVARI BERGAMINO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONRADO JOSE ETCHEBARNE,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSALE HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSENSUS MANAGEMENT LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSENSUS TECHNOLOGIES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSET INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSOLIDATED DIAMOND FIELDS LTD,Pandora Papers,[Entity],0.192499995231628,0,British Virgin Islands
CONSOLIDATED DIAMOND FIELDS LTD,Pandora Papers,[Entity],0.234999999403954,0,British Virgin Islands
CONSOLIDATED ELECTRIC POWER ASIA  LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Consorcio Energetico Palenque Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSORCIO INVERSIONISTA GRUPO III S.A,Pandora Papers,[Entity],0.278220325708389,0,NULL
CONSORCIO NOBIS S.A.,Pandora Papers,[Intermediary],0.150000005960464,4,NULL
CONSORTIUM - LACLE & GUTIERREZ,Pandora Papers,[Intermediary],0.150000005960464,7,NULL
CONSORTIUM HOLDING S.A.L,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSORTIUM LACLE & GUTIERREZ,Pandora Papers,[Intermediary],0.150000005960464,2,NULL
CONSSEILUO GABRIL FARINHA MACHADO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANCIO CARLOS VIGIL BARBOSA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANT CAPITAL AND INVESTMENT LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSTANTA ENTERPRISES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSTANTIA CONSULTING INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSTANTIN BIFANI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANTINA KATSIKI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANTINE KARATZAS,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANTINO APOSTOLO RUSODIMOS RUSODIMOS,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANTINO RUSODIMOS,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CONSTANTINOS TSANGARIS,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANTIS LIMITED,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANZA CLARA MARCHEGIANI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANZA LARGUIA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANZA RATNER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANZA SCHMIDT,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTANZE VON UNRUH,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSTELLATION CORPORATE LTD,Pandora Papers,[Entity],0.661536157131195,0,NULL
CONSUELA LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSUELO AVELLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSUELO AZUCENA DEL CARMEN MALDONADO OCHOA DE MOUSSA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSUELO BEATRIZ MONROY DE MORALES,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSUELO BENEITEZ DE LA PIEDAD DE PAIZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSUELO MANZANO RODRIGUEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSUELO NOETINGER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSUELO PASCUCCI PERRIS,Pandora Papers,[Officer],0.150000005960464,1,NULL
Consulting & Luxury Services Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONSULTING TV LTD.,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
CONSULTORA KILSER S.A,Pandora Papers,[Entity],0.789036154747009,0,NULL
"CONSULTORES PROFESIONALES EN INFORMATICA A.M., S.A.",Pandora Papers,[Intermediary],0.150000005960464,2,NULL
CONSULTORIA CASA COYOACAN LTD,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CONSUS FINANCE CONSULTING AG,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CONSUS FINANCE CONSULTING AG,Pandora Papers,[Intermediary],0.150000005960464,3,NULL
CONSUS FINANCE CONSULTING AG,Pandora Papers,[Officer],0.150000005960464,1,NULL
CONSUS FINANCE CONSULTING AG,Pandora Papers,[Officer],0.150000005960464,3,NULL
CONTADORA AVIATION CORP,Pandora Papers,[Entity],0.283874988555908,0,NULL
CONTADORA LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
Container Logistics Services Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONTEO HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONTEO HOLDINGS LIMITED,Pandora Papers,[Entity],0.27794736623764,0,NULL
Continental Development Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONTINENTAL MACHINES & TECHNICAL SERVICES LIMITED,Pandora Papers,[Entity],0.280855268239975,0,NULL
CONTINENTAL MACHINES & TECHNICAL SERVICES LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CONTINENTAL TRADE OVERSEAS LTD,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CONTINENTAL TRADING INTERNATIONAL CORPORATION,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CONTROL Holding S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONTUR INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CONVOY ENTERPRISES INC.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COOILBROOIE HOLDINGS  LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COOK WORLDWIDE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COOK WORLDWIDE LIMITED,Pandora Papers,[Entity],0.277500003576279,94,British Virgin Islands
COOK WORLDWIDE LIMITED,Pandora Papers,[Intermediary],0.150000005960464,0,NULL
COOK WORLDWIDE LIMITED,Pandora Papers,[Intermediary],0.150000005960464,94,NULL
COOK WORLDWIDE S.A,Pandora Papers,[Entity],0.27885639667511,0,NULL
COOLHURST LIMITED,Pandora Papers,[Entity],0.405000001192093,0,NULL
COOLHURST LIMITED,Pandora Papers,[Entity],0.405000001192093,1,NULL
COOLHURST LIMITED,Pandora Papers,[Intermediary],0.150000005960464,0,NULL
COOLHURST LIMITED,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
Coombe Advisory Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COOPER BUSINESS INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COOPER CORPORATE LTD,Pandora Papers,[Entity],0.532500028610229,0,NULL
COOPERMAN SERVICES S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COPACATI LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COPE S.A.,Pandora Papers,[Entity],0.915000021457672,0,British Virgin Islands
COPERTON INVESTMENTS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
Copley May Foundation Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COPPER STAR HOLDINGS LTD,Pandora Papers,[Entity],0.192499995231628,0,British Virgin Islands
COPPER STAR HOLDINGS LTD,Pandora Papers,[Entity],0.234999999403954,0,British Virgin Islands
COPPER WORLDWIDE CORP,Pandora Papers,[Entity],0.309374988079071,0,NULL
COPPERFIELDS,Pandora Papers,[Intermediary],0.150000005960464,2,NULL
COPPRAS HILL HOLDINGS LIMITED,Pandora Papers,[Entity],0.278618425130844,0,NULL
COPRAT COMPANY LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COPUE INVESTMENTS LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"CORAL CAPITAL, LTD",Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORAL HILLS PROPERTIES LTD.,Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
CORAL INTERNATIONAL OVERSEAS LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORAL MARITIME LIMITED,Pandora Papers,[Entity],0.532500028610229,0,NULL
CORAL REEF FOUNDATION,Pandora Papers,[Entity],0.407090157270432,0,NULL
CORAL REEF INTERNATIONAL FOUNDATION,Pandora Papers,[Entity],0.46875,0,NULL
CORALBELL TRADING LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORALENA INC,Pandora Papers,[Entity],1.68554353713989,0,NULL
CORALENA INC.,Pandora Papers,[Entity],3.59249997138977,0,British Virgin Islands
CORALIE PERROT,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORBAND OVERSEAS LTD,Pandora Papers,[Entity],0.303000003099442,0,NULL
CORBAY TRADING LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CORBAY TRADING LIMITED,Pandora Papers,[Entity],0.405447363853455,0,NULL
CORBET INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORBRAY HOLDINGS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CORBRIDGE INVESTMENTS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CORD TECHNICAL SERVICES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORD TRISTAN NIEBERG,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORDEL MANAGEMENT LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORDELA LTD.,Pandora Papers,[Entity],0.660000026226044,0,British Virgin Islands
CORDELL FOUNDATION,Pandora Papers,[Entity],0.278220325708389,0,NULL
CORDORO CONSULTANCY CORPORATION,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORELAKE INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORELAKE INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.27885639667511,0,NULL
Corenstein Limited,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
CORFEL FINANCE LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CORFIVE CORP.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORIBRIDGE INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORIDGE INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORINA EMILCE CIBELLO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORINA LEVY ALGAZI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORINA MERLIN DAVIDZON,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORINDAL TRADING LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORINER INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORINNA WILD,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORINNE SOMLA AMANY,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORJONS INVESTMENT LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORLISS INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CORLISS INVESTMENTS INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORMAN HOLDING S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORNEL SERVICES LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CORNEL SERVICES LIMITED,Pandora Papers,[Entity],0.405447363853455,0,NULL
CORNELIA LANGE FRIESS,Pandora Papers,[Officer],0.150000005960464,2,NULL
CORNELIU DRUTA,Pandora Papers,[Officer],0.150000005960464,2,NULL
CORNELIUS OVERSEAS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORNELIUS VAN DER BRUGGE,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORNELL FINANCE LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Cornerstone Energy Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Cornerstone Infrastructure Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORNEY HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORNICHE CAPITAL HOLDINGS INC,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORNWALL CORPORATE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORNWALL GARDENS CAPITAL LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORONELLI INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COROSA INTERTRADE LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
"COROWALK, S.A",Pandora Papers,[Entity],0.29025000333786,0,NULL
CORPORACION AMIAGRO CORP,Pandora Papers,[Entity],0.341250002384186,0,NULL
CORPORACION COLOMBO-PANAMEÑA (Colpafinsa) S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORPORACION DE CREDITOS INMOBILIARIOS S.A,Pandora Papers,[Entity],0.303000003099442,0,NULL
CORPORACION DE DESARROLLO HOTELERO S.A,Pandora Papers,[Entity],0.309374988079071,0,NULL
"CORPORACION DIGITEL, C.A",Pandora Papers,[Entity],0.278220325708389,0,NULL
"CORPORACION DIGITEL, S.A.",Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
CORPORACION DOÑA LAURA CORP,Pandora Papers,[Entity],0.341250002384186,0,NULL
CORPORACION GANADERA INTERNACIONAL S.A. - COGAIN,Pandora Papers,[Entity],0.405000001192093,0,NULL
CORPORACION HORIZONTE S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORPORACIÓN IMPA-DOEL  S.A.,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
"CORPORACION IMPA-DOEL, S.A",Pandora Papers,[Entity],0.405000001192093,0,NULL
"CORPORACION IMPA-DOEL, S.A.",Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CORPORACION MERCANTIL LTD.,Pandora Papers,[Entity],0.787500023841858,0,British Virgin Islands
CORPORACION SAN LUIS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CORPORACION VALIRA,Pandora Papers,[Entity],0.278220325708389,0,NULL
CORPORATE ADVICE & MANAGEMENT SERVICES AG,Pandora Papers,[Intermediary],0.150000005960464,2,NULL
CORPORATE ADVISORY SERVICES LTD,Pandora Papers,[Entity],0.341250002384186,0,NULL
CORPORATE COUNSELORS LTD,Pandora Papers,[Entity],0.341250002384186,0,NULL
CORPORATE DIRECTOR SERVICES INC.,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
CORPORATE Limited,Pandora Papers,[Entity],0.277782082557678,0,NULL
CORPORATE MANAGEMENT CORP.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Corporate Security International Limited,Pandora Papers,[Entity],0.532782077789307,0,NULL
CORPORAZIONE PONTE DEI LEIONI CORP.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CORRADO DEIANA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CORRADO RUSCICA LAROCCA,Pandora Papers,[Officer],0.150000005960464,1,NULL
Corrance Enterprises S.A,Pandora Papers,[Entity],0.278618425130844,0,NULL
CORRIGAN LEVIN & CO. INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Corringway Investments Limited,Pandora Papers,[Entity],0.278618425130844,0,NULL
CORSEHILL TRADING LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
